index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_9                          , cortical  ,      573.0 
2   , ctx-rh-lateralorbitofrontal_11                         , cortical  ,      371.0 
3   , ctx-rh-lateralorbitofrontal_5                          , cortical  ,      392.0 
4   , ctx-rh-lateralorbitofrontal_6                          , cortical  ,      294.0 
5   , ctx-rh-lateralorbitofrontal_7                          , cortical  ,      894.0 
6   , ctx-rh-lateralorbitofrontal_10                         , cortical  ,      463.0 
7   , ctx-rh-lateralorbitofrontal_4                          , cortical  ,      336.0 
8   , ctx-rh-lateralorbitofrontal_17                         , cortical  ,      297.0 
9   , ctx-rh-lateralorbitofrontal_8                          , cortical  ,      326.0 
10  , ctx-rh-lateralorbitofrontal_15                         , cortical  ,      313.0 
11  , ctx-rh-lateralorbitofrontal_13                         , cortical  ,      379.0 
12  , ctx-rh-lateralorbitofrontal_12                         , cortical  ,      312.0 
13  , ctx-rh-lateralorbitofrontal_1                          , cortical  ,      385.0 
14  , ctx-rh-lateralorbitofrontal_3                          , cortical  ,      519.0 
15  , ctx-rh-lateralorbitofrontal_16                         , cortical  ,      225.0 
16  , ctx-rh-lateralorbitofrontal_14                         , cortical  ,      442.0 
17  , ctx-rh-lateralorbitofrontal_2                          , cortical  ,      439.0 
18  , ctx-rh-parsorbitalis_4                                 , cortical  ,      714.0 
19  , ctx-rh-parsorbitalis_1                                 , cortical  ,      468.0 
20  , ctx-rh-parsorbitalis_2                                 , cortical  ,      412.0 
21  , ctx-rh-parsorbitalis_3                                 , cortical  ,      614.0 
22  , ctx-rh-frontalpole_2                                   , cortical  ,      314.0 
23  , ctx-rh-frontalpole_1                                   , cortical  ,      644.0 
24  , ctx-rh-medialorbitofrontal_1                           , cortical  ,      522.0 
25  , ctx-rh-medialorbitofrontal_9                           , cortical  ,      529.0 
26  , ctx-rh-medialorbitofrontal_7                           , cortical  ,      482.0 
27  , ctx-rh-medialorbitofrontal_3                           , cortical  ,      406.0 
28  , ctx-rh-medialorbitofrontal_10                          , cortical  ,      345.0 
29  , ctx-rh-medialorbitofrontal_8                           , cortical  ,      454.0 
30  , ctx-rh-medialorbitofrontal_5                           , cortical  ,      413.0 
31  , ctx-rh-medialorbitofrontal_4                           , cortical  ,      229.0 
32  , ctx-rh-medialorbitofrontal_2                           , cortical  ,      458.0 
33  , ctx-rh-medialorbitofrontal_6                           , cortical  ,      487.0 
34  , ctx-rh-medialorbitofrontal_11                          , cortical  ,      622.0 
35  , ctx-rh-parstriangularis_8                              , cortical  ,      233.0 
36  , ctx-rh-parstriangularis_5                              , cortical  ,      243.0 
37  , ctx-rh-parstriangularis_3                              , cortical  ,      292.0 
38  , ctx-rh-parstriangularis_4                              , cortical  ,      541.0 
39  , ctx-rh-parstriangularis_1                              , cortical  ,      807.0 
40  , ctx-rh-parstriangularis_2                              , cortical  ,      793.0 
41  , ctx-rh-parstriangularis_7                              , cortical  ,      661.0 
42  , ctx-rh-parstriangularis_6                              , cortical  ,      305.0 
43  , ctx-rh-parsopercularis_8                               , cortical  ,      612.0 
44  , ctx-rh-parsopercularis_4                               , cortical  ,      541.0 
45  , ctx-rh-parsopercularis_5                               , cortical  ,      393.0 
46  , ctx-rh-parsopercularis_9                               , cortical  ,      215.0 
47  , ctx-rh-parsopercularis_3                               , cortical  ,      565.0 
48  , ctx-rh-parsopercularis_1                               , cortical  ,      556.0 
49  , ctx-rh-parsopercularis_7                               , cortical  ,      457.0 
50  , ctx-rh-parsopercularis_6                               , cortical  ,      384.0 
51  , ctx-rh-parsopercularis_2                               , cortical  ,      339.0 
52  , ctx-rh-rostralmiddlefrontal_19                         , cortical  ,     1229.0 
53  , ctx-rh-rostralmiddlefrontal_21                         , cortical  ,      510.0 
54  , ctx-rh-rostralmiddlefrontal_16                         , cortical  ,      823.0 
55  , ctx-rh-rostralmiddlefrontal_22                         , cortical  ,      987.0 
56  , ctx-rh-rostralmiddlefrontal_24                         , cortical  ,     1220.0 
57  , ctx-rh-rostralmiddlefrontal_10                         , cortical  ,      544.0 
58  , ctx-rh-rostralmiddlefrontal_20                         , cortical  ,      809.0 
59  , ctx-rh-rostralmiddlefrontal_15                         , cortical  ,      794.0 
60  , ctx-rh-rostralmiddlefrontal_18                         , cortical  ,      342.0 
61  , ctx-rh-rostralmiddlefrontal_7                          , cortical  ,      665.0 
62  , ctx-rh-rostralmiddlefrontal_25                         , cortical  ,      935.0 
63  , ctx-rh-rostralmiddlefrontal_23                         , cortical  ,      407.0 
64  , ctx-rh-rostralmiddlefrontal_4                          , cortical  ,      468.0 
65  , ctx-rh-rostralmiddlefrontal_27                         , cortical  ,      510.0 
66  , ctx-rh-rostralmiddlefrontal_14                         , cortical  ,      445.0 
67  , ctx-rh-rostralmiddlefrontal_17                         , cortical  ,      904.0 
68  , ctx-rh-rostralmiddlefrontal_9                          , cortical  ,      685.0 
69  , ctx-rh-rostralmiddlefrontal_12                         , cortical  ,      441.0 
70  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,      278.0 
71  , ctx-rh-rostralmiddlefrontal_13                         , cortical  ,      749.0 
72  , ctx-rh-rostralmiddlefrontal_11                         , cortical  ,      521.0 
73  , ctx-rh-rostralmiddlefrontal_3                          , cortical  ,      276.0 
74  , ctx-rh-rostralmiddlefrontal_5                          , cortical  ,      735.0 
75  , ctx-rh-rostralmiddlefrontal_8                          , cortical  ,      395.0 
76  , ctx-rh-rostralmiddlefrontal_26                         , cortical  ,      311.0 
77  , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,      397.0 
78  , ctx-rh-rostralmiddlefrontal_6                          , cortical  ,      376.0 
79  , ctx-rh-superiorfrontal_40                              , cortical  ,      574.0 
80  , ctx-rh-superiorfrontal_4                               , cortical  ,      561.0 
81  , ctx-rh-superiorfrontal_3                               , cortical  ,      313.0 
82  , ctx-rh-superiorfrontal_14                              , cortical  ,      762.0 
83  , ctx-rh-superiorfrontal_7                               , cortical  ,      311.0 
84  , ctx-rh-superiorfrontal_23                              , cortical  ,      602.0 
85  , ctx-rh-superiorfrontal_10                              , cortical  ,      623.0 
86  , ctx-rh-superiorfrontal_39                              , cortical  ,      565.0 
87  , ctx-rh-superiorfrontal_19                              , cortical  ,      337.0 
88  , ctx-rh-superiorfrontal_29                              , cortical  ,      475.0 
89  , ctx-rh-superiorfrontal_1                               , cortical  ,      300.0 
90  , ctx-rh-superiorfrontal_27                              , cortical  ,      498.0 
91  , ctx-rh-superiorfrontal_30                              , cortical  ,      548.0 
92  , ctx-rh-superiorfrontal_15                              , cortical  ,      407.0 
93  , ctx-rh-superiorfrontal_2                               , cortical  ,      797.0 
94  , ctx-rh-superiorfrontal_11                              , cortical  ,      387.0 
95  , ctx-rh-superiorfrontal_37                              , cortical  ,      810.0 
96  , ctx-rh-superiorfrontal_8                               , cortical  ,      564.0 
97  , ctx-rh-superiorfrontal_36                              , cortical  ,      639.0 
98  , ctx-rh-superiorfrontal_25                              , cortical  ,      308.0 
99  , ctx-rh-superiorfrontal_24                              , cortical  ,      309.0 
100 , ctx-rh-superiorfrontal_38                              , cortical  ,      497.0 
101 , ctx-rh-superiorfrontal_20                              , cortical  ,      593.0 
