index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_9                          , cortical  ,      504.0 
2   , ctx-rh-lateralorbitofrontal_11                         , cortical  ,      574.0 
3   , ctx-rh-lateralorbitofrontal_5                          , cortical  ,      503.0 
4   , ctx-rh-lateralorbitofrontal_6                          , cortical  ,      346.0 
5   , ctx-rh-lateralorbitofrontal_7                          , cortical  ,     1081.0 
6   , ctx-rh-lateralorbitofrontal_10                         , cortical  ,      712.0 
7   , ctx-rh-lateralorbitofrontal_4                          , cortical  ,      264.0 
8   , ctx-rh-lateralorbitofrontal_17                         , cortical  ,      247.0 
9   , ctx-rh-lateralorbitofrontal_8                          , cortical  ,      414.0 
10  , ctx-rh-lateralorbitofrontal_15                         , cortical  ,      309.0 
11  , ctx-rh-lateralorbitofrontal_13                         , cortical  ,      370.0 
12  , ctx-rh-lateralorbitofrontal_12                         , cortical  ,      441.0 
13  , ctx-rh-lateralorbitofrontal_1                          , cortical  ,      426.0 
14  , ctx-rh-lateralorbitofrontal_3                          , cortical  ,      435.0 
15  , ctx-rh-lateralorbitofrontal_16                         , cortical  ,      382.0 
16  , ctx-rh-lateralorbitofrontal_14                         , cortical  ,      384.0 
17  , ctx-rh-lateralorbitofrontal_2                          , cortical  ,      457.0 
18  , ctx-rh-parsorbitalis_4                                 , cortical  ,      734.0 
19  , ctx-rh-parsorbitalis_1                                 , cortical  ,      380.0 
20  , ctx-rh-parsorbitalis_2                                 , cortical  ,      553.0 
21  , ctx-rh-parsorbitalis_3                                 , cortical  ,      707.0 
22  , ctx-rh-frontalpole_2                                   , cortical  ,      398.0 
23  , ctx-rh-frontalpole_1                                   , cortical  ,      559.0 
24  , ctx-rh-medialorbitofrontal_1                           , cortical  ,      604.0 
25  , ctx-rh-medialorbitofrontal_9                           , cortical  ,      572.0 
26  , ctx-rh-medialorbitofrontal_7                           , cortical  ,      563.0 
27  , ctx-rh-medialorbitofrontal_3                           , cortical  ,      370.0 
28  , ctx-rh-medialorbitofrontal_10                          , cortical  ,      833.0 
29  , ctx-rh-medialorbitofrontal_8                           , cortical  ,      435.0 
30  , ctx-rh-medialorbitofrontal_5                           , cortical  ,      430.0 
31  , ctx-rh-medialorbitofrontal_4                           , cortical  ,      277.0 
32  , ctx-rh-medialorbitofrontal_2                           , cortical  ,      445.0 
33  , ctx-rh-medialorbitofrontal_6                           , cortical  ,      527.0 
34  , ctx-rh-medialorbitofrontal_11                          , cortical  ,      470.0 
35  , ctx-rh-parstriangularis_8                              , cortical  ,      240.0 
36  , ctx-rh-parstriangularis_5                              , cortical  ,      279.0 
37  , ctx-rh-parstriangularis_3                              , cortical  ,      273.0 
38  , ctx-rh-parstriangularis_4                              , cortical  ,      494.0 
39  , ctx-rh-parstriangularis_1                              , cortical  ,      790.0 
40  , ctx-rh-parstriangularis_2                              , cortical  ,      698.0 
41  , ctx-rh-parstriangularis_7                              , cortical  ,      332.0 
42  , ctx-rh-parstriangularis_6                              , cortical  ,      483.0 
43  , ctx-rh-parsopercularis_8                               , cortical  ,      600.0 
44  , ctx-rh-parsopercularis_4                               , cortical  ,      548.0 
45  , ctx-rh-parsopercularis_5                               , cortical  ,      284.0 
46  , ctx-rh-parsopercularis_9                               , cortical  ,      183.0 
47  , ctx-rh-parsopercularis_3                               , cortical  ,      600.0 
48  , ctx-rh-parsopercularis_1                               , cortical  ,      538.0 
49  , ctx-rh-parsopercularis_7                               , cortical  ,      298.0 
50  , ctx-rh-parsopercularis_6                               , cortical  ,      394.0 
51  , ctx-rh-parsopercularis_2                               , cortical  ,      398.0 
52  , ctx-rh-rostralmiddlefrontal_19                         , cortical  ,      809.0 
53  , ctx-rh-rostralmiddlefrontal_21                         , cortical  ,      414.0 
54  , ctx-rh-rostralmiddlefrontal_16                         , cortical  ,      676.0 
55  , ctx-rh-rostralmiddlefrontal_22                         , cortical  ,      853.0 
